ein,env,geo,tradeassoc,name,p3orgpur,fisyr,ntee1,nteecc,state,zip5,ntee2007a,tradeassoc
237327643,2,1,,"GREGOR MENDEL BOTANIC FOUNDATION, INC.","Develop & maintain a 33-acre garden Mission To develop and preserve 33 acres of unique terrain in Thousand Oaks as a garden, offering members of the community and surrounding areas opportunities to study and enjoy collections of native plants, oak trees,",2000,T,T20,CA,91358,C41,
911784045,9,,,HARBORVIEW COMMUNITY SERVICE LEAGUE,ENHANCE PATIENT CARE SERVICES AT HARBORVIEW MEDICAL CENTER.,1998,T,T20,WA,98104,S21,
611334688,9,,,HAZARD CTY SCH EDUC ENDOW FOUND INC,EDUCATIONAL IMPROVEMENTS,1998,T,T20,KY,41701,B11,
113458926,9,,,HEWLETT WOODMERE EDUCATIONAL FDN.,Fund raising for public school dist.,2001,T,T20,NY,11598,B11,
770201841,9,,,INTERBRANCH SPECIAL PROJECTS FOUNDATION OF SANTA CLARA COUNTY,CHARITABLE AND EDUCATIONAL,1999,T,T20,CA,95030,S12,
311518032,9,,,"JEFFERSON COMMUNITY COLLEGE FOUNDATION, INC","Awarding scholarships, purchase equipment",2001,T,T20,OH,43952,B11,
776142610,9,,,JULIO GALLO DIRECTOR'S CHAIR TRUST,"SUPPORT CALIFORNIA STATE UNIVERSITY, FRESNO, SCHOOL OF AGRICULTURAL SCIENCE.",1999,T,T20,CA,93740,B11,
481243473,9,,,Kansas Farm Bureau Legal Foundation,"Provide education, information and research to persons in agriculture and related enterprises.",2002,T,T20,KS,66503,K28,
581727959,2,1,,LAKE SUMMIT FOUNDATION,PROMOTE PRESERVATION & CONSERVATION OF NATURAL RESOURCES,1998,T,T20,NC,28739,C12,
586163830,9,,,LUCY CLAIR HARRIS GRIFFIN W.C. HARRIS FBO EMORY UNIVERSITY,NET INCOME,1998,T,T20,NC,27150,B11,
251892849,9,,,Middletown Area Raider Foundation,"ENHANCE AND SUPPLEMENT THE EDUCATION, CULTURAL, AND ATHLETIC PROGRAMS OF THE MIDDLETOWN AREA SCHOOL DISTRICT.",2002,Z,T20,PA,17057,B11,
576114852,9,,,MISSISSIPPI SOUTH CAROLINA TRUST,TO PROVIDE FUNDS FOR SCHOLARSHIP AND EDUCATIONAL PROGRAM SUPPORT,1998,T,T20,OR,97206,B11,
363705098,9,,,MITCHELL S. LEVEY FOUNDATION,"The foundation has an annual fund raiser, the proceeds of which fund scholarships and grants to worthy candidates.",2000,T,T20,IL,60093,B11,
742885520,9,,,MONEY ANSWERETH ALL THINGS MAAT,"The Mart Foundation Provides preschool Readiness For Children Ages 3, 4 And 5.",2003,Z,T20,LA,70403,S20,
550749989,9,,,"MORGANTOWN HIGH SCHOOL FOUNDATION, INC.",PROVIDE NON-STATUTORY SUPPORT TO MORGANTOWN HIGH SCHOOL,1999,T,T20,WV,26507,B11,
411709275,9,,,MR ED CO MAPLE RIVER EDUCATION COALITION,"TO PROVIDE A NONPROFIT, NONSECTARIAN ORGANIZATION THAT WORKS TO ENSURE THAT PUBLIC POLICY AND PUBLIC EDUCATION REFLECT THE TRADITIONAL FAMILY VALUES OF WESTERN CIVILIZATION.",1999,T,T20,MN,56037,C01,
311774876,9,,,Murrysville Economic and Community Development Corporation,To foster growth in the community,2002,T,T20,PA,15668,S20,
943029558,9,,,OREGON EAGLE FOUNDATION,To fund Bald Eagle Research & Management,2002,Z,T20,OR,97601,D11,
770407227,9,,,PROGRAM RESPONSIBLE IN DARING EXCELLENCE,PROMOTE ACTIVITIES AND PROGRAMS THAT ENCOURAGE ECONOMIC SELF-SUFFICIENCY.,1998,T,T20,CA,95110,K30,
611348935,9,,,PULASKI COUNTY PUBLIC LIBRARY FOUNDATION,"TO SOLICIT, RECEIVE, ACCEPT OR ACQUIRE DONATIONS FOR THE PURPOSE OF PROVIDING FINANCIAL SUPPORT TO BENEFIT THE PULASKI COUNTY PUBLIC LIBRARY.",2002,T,T20,KY,42501,B11,
411981038,9,,,RALPH K. MORRIS FOUNDATION,"To fund educational opportunities for people who exhibit a desire to contribute to the betterment of agriculture, rural America and the cooperative enterprise.",2000,T,T20,MN,55402,D12,
383321480,9,,,REETHS PUFFER BAND PARENTS INC,PROMOTE MUSIC EXCELLENCE & APPRECIATE,1998,T,T20,MI,49445,B11,
256817020,9,,,Richard A. Graff Trust under Will,Support of Holy Name of Jesus School,2002,T,T20,PA,17033,B11,
860471616,9,,,RIO SALADO FOUNDATION,PROVIDES EDUCATION AND SERVICE TO THE ARCHITECTURAL PROFESSION AND TO THE COMMUNITY,1999,T,T20,AZ,85282,S20,
411813679,9,,,"ROCORI HIGH SCHOOL BAND PARENTS, INC.",HIGH SCHOOL MUSIC EDUCATION,1998,T,T20,MN,56320,B11,
232844108,9,,,ROSE TREE MEDIA EDUCATION FOUNDATION,THE FOUNDATION PROVIDES RESOURCES AND FUNDING FOR INNOVATIVE EDUCATIONAL OPPORTUNITIES FOR STUDENTS IN THE ROSE TREE MEDIA SCHOOL DISTRICT.,1998,T,T20,PA,19063,B11,
431389572,9,,,SCLC FOUNDATION FOR HUMAN DEVELOPMENT,DR. MARTIN LUTHER KING CELEBRATING,2001,T,T20,MO,64127,R22,
251902131,9,,,Shelter Pet Partners Inc,PET RESCUE AND PLACEMENT,2003,T,T20,CA,92021,D20,
30359220,9,,,SHERBURNE EDUCATION FOUNDATION -,ADVANCE EDUCATION THROUGH EDUCATION ORGS,1999,T,T20,VT,5751,B11,
946071849,9,,,"SNELL MEMORIAL FOUNDATION, INC.",SAFETY TESTING AND RESEARCH,1998,T,T20,TX,79761,W90,
36073570,9,,,South Burlington Dolphins Foundation,To provide funding for youth Football,2002,Z,T20,VT,5403,D11,
222411148,9,,,SUBURBAN CHAMBERS OF COMMERCE FOUNDATION INC.,TO PROVIDE SUPPORT TO VARIOUS COMMUNITY RELATED PROGRAMS AND PROJECTS.,1999,T,T20,NJ,7901,S41,
616018342,9,,,T/W PANTHEA W WOODS CHARITABLE 3401080400,SUPPORT,2000,T,T20,WI,53201,C36,
237359476,9,,,TANNER TRUST FOR UTAH UNIVERSITIES,SUPPORT EDUCATIONAL ORGANIZATIONS,1998,T,T20,UT,84112,B11,
870643776,9,,,THE BEARNSON FAMILY FOUNDATION,SUPPORT OTHER 501(C)3 CHARITIES,2000,T,T20,UT,84062,D11,
431829906,9,,,THE BOTTOM OF THE NINTH FOUNDATION,"Educational, motivational presentations",2001,Z,T20,KS,66285,S20,
387045377,9,,,THE COMMUNITY COALITION,THE COMMUNITY COALITION IS A NONPROFIT CHARITABLE ORGANIZATION WHOSE PURPOSE IS TO SERVE AS AN ADVOCATE AND PROVIDE RESOURCES AND INFORMATION TO INDIVIDUALS AND GROUPS REGARDING COMMUNITY ISSUES TO ENABLE THEM TO INITIATE CHANGE.,1998,T,T20,MI,48503,S21,
943021269,9,,,THE DANNY FOUNDATION,PUBLIC AWARENESS OF SAFETY IN SMALL CHILDREN'S PRODUCTS WITH EMPHASIS ON CRIB SAFETY AND RELATED HAZARDS.,1998,T,T20,CA,94507,W90,
421207048,9,,,"THE GREATER WATERLOO FOUNDATION, INC.",CHARITABLE ORGANIZATION,1998,T,T20,IA,50704,S41,
680482471,9,,,THE I D KUNTZ FOUNDATION,"TO SUPPORT CHARITABLE AND EDUCATIONAL PURPOSES OF THE UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",2002,Z,T20,CA,94904,B11,
621840213,9,,,"THE J. MITCHELL COX, JR. FOUNDATION",ORGANIZED FOR THE BENEFIT OF OR TO CARRY OUT THE PURPOSES OF MUNSEY MEMORIAL UNITED METHODIST CHURCH & THE COALITION FOR KIDS INC. (BOTH EXEMPT FROM TAX),2000,T,T20,TN,37602,B11,
753035889,9,,,The Land Learning Foundation,WETLANDS EDUCATION,2003,T,T20,MO,65236,C60,
726199826,9,,,THE MILLARD AND WINIFRED BYRD FAMILY FOUNDATION,SCHEDULED,2000,T,T20,LA,70808,S12,
364245693,9,,,THE SEARLE FUND,"THE SEARLE FUND EXISTS TO PROVIDE GRANTS TO NORTHWESTERN UNIVERSITY (NORTHWESTERN) FACULTY MEMBERS (AND OTHER SCHOLARS STUDYING AT OR AFFILIATED WITH NORTHWESTERN WHOM THE TRUSTEES OF THE FUND MAY SELECT) FOR RESEARCH, EDUCATION, AND PUBLICATION WITH RESPECT TO PUBLIC POLICY ISSUES THAT EMPHASIZE THE IMPORTANCE OF THE FOLLOWING: SELF-RELIANCE AS OPPOSED TO DEPENDENCY, PERSONAL RESPONSIBILITY AS A COROLLARY OF INDIVIDUAL RIGHTS, INDIVIDUAL MERIT IN CONTRAST TO GROUP ENTITLEMENT, SELF-CONTROL AS A REQUISITE OF SELF-EXPRESSION, RELIANCE ON THE PRIVATE SECTOR BEFORE GOVERNMENT, AND VALUES THAT ARE ABSOLUTE, NOT RELATIVE. RECIPIENTS OF GRANTS WILL STUDY AND ANALYZE THESE ISSUES AND ARE EXPECTED TO PRODUCE RESEARCH PAPERS AND OTHER PUBLICATIONS ON THEIR FINDINGS AND CONCLUSIONS. SUCH PAPERS OR OTHER PUBLICATIONS MAY BE DISSEMINATED TO THE ACADEMIC COMMUNITY AND OTHER INTERESTED SEGMENTS OF THE PUBLIC VIA NORTHWESTERN AND OTHER INSTITUTIONS.",1999,T,T20,IL,60208,B11,
611268775,9,,,"THE TRIXIE FOUNDATION, INC.",NO-KILL ANIMAL SANCTUARY,2000,T,T20,KY,41180,D20,
640923888,9,,,THE TWO LAKES FOR MISSISSIPPI FOUNDATION,THE FOUNDATION IS A NONPROFIT CORPORATION DEDICATED TO NONPARTISAN RESEARCH AND STUDY OF THE TWO LAKES PLAN. THE TWO LAKES PLAN IS A FLOOD CONTROL PROJECT WHICH WOULD HELP CONTROL THE FLOODING OF THE PEARL RIVER IN CENTRAL MISSISSIPPI AND COULD REDUCE BAN,2001,T,T20,MS,39236,C32,
954069940,9,,,TITAN FOUNDATION,"TITAN FOUNDATION WAS SET UP TO PURSUE CHARITABLE AND EDUCATIONAL ACTIVITIES, IN PARTICULAR IN THE SAN GABRIEL VALLEY AREA.",1999,T,T20,CA,91731,S20,
550711154,9,,,"UNLIMITED FUTURE, INC.",SMALL BUSINESS INCUBATOR,1998,T,T20,WV,25714,S43,
990313224,9,,,WAIPA FOUNDATION,Restoration of the Waipa watershed as a land base and a community center for the preservation and perpetuation of our Hawaiian culture,2001,T,T20,HI,96714,C12,
582091039,9,,,"WARE COUNTY MAGNET SCHOOL FUND, INC",To support the educational objectives of the Ware County Magnet School,2001,T,T20,GA,31502,B11,
300206335,9,,,WASHINGTON WINE EDUCATION FOUNDATION,WINE AND WINE GRAPE PRODUCTION EDUCATION,2003,T,T20,WA,98101,B11,
680005307,9,,,WEST COUNTY PUBLIC EDUCATION FUND,EDUCATIONAL ASSISTANCE,1998,T,T20,CA,94530,B11,
352050432,9,,,WESTERN SCHOOL CORPORATION BAND,SUPPORT THE SCHOOL BAND.,2000,T,T20,IN,46979,B11,
570788084,9,,,WILLIAM GUY FORBECK RESEARCH FOUNDATION,THIS FOUNDATION HAS BEEN ORGANIZED AND SHALL BE OPERATED EXCLUSIVELY FOR EDUCATIONAL AND SCIENTIFIC PURPOSES WITHIN THE MEANING OF SECTION 501(C)(3).,1998,T,T20,SC,29926,B11,
541620618,9,,,WOLF CREEK FOUNDATION,FIREARM SAFETY & MARKSMANSHIP TRAINING,1999,T,T20,TN,37024,D11,
656417244,9,,,WOLF/CYPEN FOUNDATION,N/A,2003,T,T20,FL,33140,D11,
223139869,9,,,"WOODBRIDGE TOWNSHIP EDUCATION FOUNDATION, INC.",TO PROVIDE FUNDS TOWARDS EDUCATION,1999,T,T20,NJ,7095,B11,
42633280,9,,,FRIENDS OF THE CONCORD FREE PUBLIC LIBRARY,SUPPORT THE CONCORD FREE PUBLIC LIBRARY,1998,T,T21,MA,1742,B11,
460417378,9,,,"SOUTH DAKOTA CHAPTER, INC. - ACPA",PROMOTE CONCRETE PAVING,1998,T,T21,SD,57501,S40,
542054530,9,,,THE KPMG CONSULTING CHARITABLE FOUNDATION,501 (C) (3),2002,T,T21,VA,22101,D02,
582479891,9,,,"THE VALDOSTA CITY SCHOOLS FOUNDATION, INC","TO RAISE FUNDS TO BE USED TO ACQUIRE FACILITIES, EQUIPMENT, AND INSTRUCTIONAL MATERIALS FOR THE VALDOSTA CITY SCHOOL SYSTEM.",2002,T,T21,GA,31603,B11,
411825831,9,,,UNITY ACTION COMMUNITY TEAM,SELF DEVELOPMENT OF PEOPLE,2000,T,T21,MN,55411,S01,
931156011,9,,,1000 FRIENDS OF OREGON FOUNDATION,"CARRY OUT THE PURPOSE OF 1000 FRIENDS OF OREGON, AN OREGON NONPROFIT CORP.",1998,T,T22,OR,97204,C11,
611164593,9,,,ASBURY FOUNDATION FOR THEOLOGICAL EDUCATION,BENEFIT 501 (C) 3 ORGANIZATIONS,1998,T,T22,KY,40390,B11,
421589661,2,4,,BIANIMALE FOUNDATION,"THE FOUNDATION WAS ESTABLISHED TO PROMOTE THE PROTECTION OF SPECIES AND THE ECOSYSTEM, AIR AND WATER QUALITY, AND THE GLOBAL ENVIRONMENT. THE FOUNDATION ORGANIZES AND CONDUCTS EDUCATIONAL EXHIBITS OPEN TO THE PUBLIC THAT DISPLAY MUSEUM-QUALITY WORKS OF AR",2003,T,T22,NY,10017,C30,
237226378,2,1,,"BLOCK ISLAND CONSERVANCY, INC.",LAND CONSERVATION,1998,T,T22,RI,2807,C34,
251743002,9,,,CAMBRIA COUNTY AREA COMMUNITY COLLEGE FOUNDATION,BENEFITING COMMUNITY COLLEGE STUDENTS,1998,T,T22,PA,15907,B11,
731505802,9,,,Cashian Education Foundation,Provide Educational opportunities and materials net funded by Cashion Public Schools,2002,T,T22,OK,73016,B11,
311651664,9,,,CINCINNATI EMPOWERMENT CORPORATION,ADMINISTER FEDERALLY DESIGNATED EMPOWERMENT ZONE FUNDS,2000,T,T22,OH,45219,S30,
592860147,9,,,"CLAY COUNTY EDUCATION FOUNDATION, INC.",EDUCATION OF CLAY COUNTY STUDENTS,1998,T,T22,FL,32043,B11,
311572960,9,,,"COMMUNITY LIBRARY FOUNDATION, INC.",MANAGE ASSETS TO PROVIDE SUPPORT LIBRARY,1999,T,T22,OH,43074,B11,
710722151,9,,,DONALD EDWARD HARKEY FOUNDATION % SIMMONS FIRST BANK TRUST DEPT,SUPPORT OF PUBLIC LIBRARY,1998,T,T22,AR,72811,B11,
880201645,9,,,DOUGLAS COUNTY EDUCATION FOUNDATION,TO PROVIDE RESOURCES TO ASSIST WITH EDUCATION,1998,T,T22,NV,89423,B11,
640762436,9,,,E E BASS EDUCATIONAL & DEVELOPMENT FOUND,EDUCATION & ADVANCEMENT OF THE ARTS,2003,T,T22,MS,38704,B11,
46139571,9,,,EDUCATIONAL FOUNDATION OF MSCPA'S,TO PROVIDE CONTINUING PROFESSIONAL EDUCATION PROGRAMS IN ORDER FOR ACCOUNTANTS TO FULFILL THEIR PROFESSIONAL REQUIREMENTS.,1998,T,T22,MA,2111,B11,
36088670,9,,,ELOISE JUNKIN EDUCATIONAL TRUST,Preserve American History & Government,2002,T,T22,CA,90004,B11,
133965487,9,,,Foundation for Public Education Inc,SUPPLY MATERIALS OR SERVICES NOT BUDGETED BY SCHOOL BOARD,2002,T,T22,NY,10602,B11,
223483674,9,,,"FRIENDS OF PRINCETON CHARTER SCHOOL, INC",THE ORGANIZATION IS TO OPERATE FOR THE EXCLUSIVE BENEFIT AND SUPPORT TO FURTHER THE CHARITABLE & EDUCATIONAL PURPOSES OF PRINCETON CHARTER SCHOOL.,1998,T,T22,NJ,8540,B11,
232884155,9,,,HANNA EDUCATION FOUNDATION,TO SUPPORT EDUCATIONAL ENRICHMENT,1999,T,T22,PA,17106,B11,
133867290,9,,,"HENDRICK HUDSON COMMUNITY EDUCATIONAL FOUNDATION, INC.",THE PRIMARY EXEMPT FUNCTION OF THE ORGANIZATION IS TO FOSTER EDUCATIONAL GOALS OF THE COMMUNITY ENCOMPASED BY THE HENDRICK HUDSON SCHOOL DISTRICT,2000,T,T22,NY,10548,B11,
311524094,9,,,INSTITUTE FOR SHIPBOARD EDUCATION FOUNDATION,"THE INSTITUTE FOR SHIPBOARD EDUCATION FOUNDATION'S PURPOSE IS TO ADVANCE, PROMOTE, AND SUPPORT THE CHARITABLE PURPOSES OF THE INSTITUTE FOR SHIPBOARD EDUCATION.",2000,T,T22,PA,15260,B11,
223432755,9,,,MONROE EDUCATION FOUNDATION,THE PURPOSE OF THIS ORGANIZATION IS TO PROMOTE AND ADVANCE THE ONGOING EXCELLENCE OF THE MONROE PUBLIC SCHOOLS.,1998,T,T22,NJ,8831,B11,
223356178,9,,,MORRIS COUNTY LIBRARY FOUNDATION,"TO SUPPORT, PROMOTE, AND ASSIST IN THE DEVELOPMENT OF THE PROGRAMS AND ACTIVITIES OF MORRIS COUNTY PUBLIC LIBRARY",2000,T,T22,NJ,7963,B11,
341687699,9,,,NORTHERN OHIO ACADEMY OF PHARMACY EDUCATION FOUNDATION,"SEMINARS, EDUCATIONAL, MAT'L PHARMACY",1999,T,T22,OH,44103,B11,
570984804,9,,,RS STRANGE MEMORIAL ENDOWMENT FOR CHRISTIAN ED,Education,2001,T,T22,SC,29607,B11,
912088798,9,,,THE POLINI FAMILY FOUNDATION,Community service and support programs,2001,T,T22,CA,95070,B11,
541814320,9,,,THE VILLAGE AT WOODS EDGE ENDOWMENT FUND 01 100 0008029,TO SUPPORT CHARITABLE ACTIVITIES OF SOUTHAMPTON MEMORIAL HOSPITAL BY ESTABLISHING A NOT-FOR-PROFIT RETIREMENT COMMUNITY FOR RESIDENTS OF DESIGNATED AREAS UNDER THE TERMS OF AGREEMENT.,1999,T,T22,VA,23261,C11,
134029212,9,,,THUNDERHEAD ALLIANCE,TRAIN AND SUPPORT STATE & LOCAL BICYCLE ADVOCACY,2000,T,T22,WA,98862,S20,
541757778,9,,,VIRGINIA HOUSING AND THE ENVIRONMENT NETWORK,EDUCATION,1999,T,T22,VA,22206,C03,
30358795,9,,,WARREN EDUCATION FUND INC.,SUPPORT OF ELEMENTARY SCHOOL PROGRAMS,1999,T,T22,VT,5674,B11,
581945801,9,,,"CHATTAHOOCHEE TECH. INST. FOUNDATION, INC",TO AID AND STRENGTHEN WORK OF CHATT. TECH. INSTITUTE,1999,T,T23,GA,30060,B11,
237085105,2,1,,"HARRIS CENTER FOR CONSERVATION EDUCATION, INC.",EDUCATIONAL,1998,T,T23,NH,3449,C60,
351477584,9,,,"VUJC FOUNDATION, INC.",PROVIDING FINANCIAL SUPPORT STATE UNI,1998,T,T23,IN,47546,B11,
820568972,9,,,"100X, INC","THE ORGANIZATION IS DEDICATED TO PROMOTING AND EXTENDING THE PRECEPTS OF JESUS CHRIST WORLDWIDE. IT WILL ACCOMPLISH THESE GOALS BY DEVELOPING THREE PROGRAM AREAS: CHRISTIAN LEADERSHIP DEVELOPMENT, MINISTRY AND MISSION SUPPORT, AND ECONOMIC ASSISTANCE.",2002,T,T30,VA,20190,W70,
113408903,9,,,"AABR MANAGEMENT, INC.","AABR MANAGEMENT, INC. SUPPORTS RELATED TAX-EXEMPT ORGANIZATIONS WHICH PROVIDE SERVICES, FUNDS, FACILITIES, AND/OR PROGRAMS TO BENEFIT CHILDREN AND ADULTS WHO ARE BLIND, MENTALLY RETARDED, AUTISTIC, BRAIN-INJURED, BIOCHEMICALLY OR NEUROLOGICALLY DYSFUNCTIONAL OR OTHERWISE EMOTIONALLY OR EDUCATIONALLY IMPAIRED.",1999,T,T30,NY,11356,S02,
752386500,9,,,ACU FOUNDATION,EDUCATIONAL ENHANCEMENT,1998,T,T30,TX,79699,B11,
431622121,9,,,ALPHA IOTA EDUCATIONAL FOUNDATION,"To encourage and provide means for the development and advancement of education, educational facilities, and educational equipment, to encourage scholarship among and promote the educational development of students at the University of Missouri-Rolla by g",2001,T,T30,MO,64137,B11,
581896895,9,,,ALREAD COMMUNITY RESOURCE DEVELOPMENT CORPORATION,"ECONOMIC, LABOR FORCE & EDUCATIONAL DEVELOPMENT & IMPROVEMENT IN ALREADY & SURROUNDING AREA.",1999,T,T30,AR,72679,S20,
10563236,9,,,American Association of University Women Del Mar-Leucadia CA,To promote equality and lifelong education for women,2003,T,T30,CA,92014,B11,
43422629,9,,,"ASSABET VALLEY EDUCATION FOUNDATION, INC.",Workforce Development And Advocacy For The Disadvantaged Lower Income Population,2001,T,T30,MA,1752,B11,
300155899,9,,,ATLANTA APARTMENT ASSOCIATION COMMUNITY SERVICES INC,"THE ATLANTA APARTMENT ASSOCIATION COMMUNITY SERVICES, INC. IS ORGANIZED TO RAISE FUNDS FOR FOOD AND SHELTER FOR THOSE IN NEED.",2003,T,T30,GA,30350,S21,
556050755,9,,,BETHANY COLLEGE 9388947100,PROVIDING FUNDS FOR SCHOLARSHIPS,2000,T,T30,WI,53201,B11,
232987301,9,,,BETHLEHEM AREA VOCATIONAL TECHNICAL,TO PROMOTE THE VOCATIONAL-TECHNICAL SCHOOL PURPOSES AND PROVIDE ASSISTANCE TO STUDENTS FOR CONTINUED EDUCATION,2000,T,T30,PA,18020,B11,
650544270,9,,,BOCA GRANDE CHAMBER SCHOLARSHIP FUND,SCHOLARSHIPS,1999,T,T30,FL,33921,S41,
30456610,2,1,,BRIAN BROWN GREENWAY FOUNDATION INC,Seek contributions to support Martin Greenway Project,2002,T,T30,TN,38237,C50,
621515414,9,,,BRISTOL TENN CITY SCHOOLS FOUNDATION,ENHANCE QUALITY OF EDUCATION,1998,T,T30,TN,37620,B11,
311644208,9,,,"CUMBERLAND COUNTY TECHNICAL EDUCATION CENTER FOUNDATION, INC",Charitable and educational,2001,T,T30,NJ,8302,B11,
760567243,9,,,CY-FAIR FFA BOOSTER CLUB,SUPPORT STUDENT FFA CHAPTER,2000,T,T30,TX,77429,O52,
383309060,9,,,DAVID WOLCOTT KENDALL MEMORIAL SCHOOL,FUNDRAISING AND INVESTMENT,1998,T,T30,MI,49503,B11,
954611640,9,,,DIAMOND BAR FRIENDS OF THE LIBRARY,CONTRIBUTION TO PUBLIC LIBRARY,2000,T,T30,CA,91765,B11,
486335570,9,,,E. V. & L. PERDUE LOUISBURG LIBR DIST TR UMB BANK TRUST DEPARTMENT,SUPPORT FOR LIBRARY DISTRICT,1999,T,T30,KS,66204,B11,
431766823,9,,,"Eagle Foundation, Inc",BENEFIT SOUTHERN BOONE COUNTY R-1 SCHOOL DISTRICT AND ITS STUDENTS IN ATTAINING THEIR EDUCATIONAL GOALS.,2003,T,T30,MO,65010,D11,
753088496,9,,,EAGLE SPRINGS CHARITABLE FOUNDATION INC,PROVIDE DONATIONS TO CHARITIES,2003,T,T30,CO,81655,D11,
341713385,9,,,EAST ALLIANCE NEIGHBORHOOD DEVELOPMENT CORPORATION,HOUSING FOR LOW INCOME PEOPLE,1999,T,T30,OH,44601,S22,
640896208,9,,,EBONY PEARLS FOUNDATION,Scholarship & Support to youth,2001,T,T30,MS,39286,S20,
416439444,9,,,EDUCATION & ARTS FOUNDATION,"SUPPORT ORGANIZATIONS WHICH HAVE ARTISTIC, EDUCATIONAL, CHARITABLE, LITERARY, AND SCIENTIFIC PURPOSES AND WHICH PROVIDE FOR ARTS, THEATRE, EDUCATION, AND OTHER PROGRAMS",1998,T,T30,MN,55402,B11,
363884442,9,,,Ford Iroquois Farm Bureau Foundation,Promotion of agriculture education,2003,T,T30,IL,60938,K28,
43276653,9,,,FOUNDATION FOR SALEM PUBLIC EDUCATION INC,FUND EDUCATIONAL PROGRAMS,1999,T,T30,MA,1970,B11,
363865603,9,,,Foundation for the West Aurora Schools,Promote West Aurora Schools,2002,T,T30,IL,60506,B11,
43380873,9,,,FRIENDS OF CSD,TO PROVIDE FUNDING AND OTHER SUPPORT FOR THE FIVE TOWN COMMUNITY SCHOOL DISTRICT.,1998,T,T30,ME,4843,B11,
752731260,9,,,FRIENDS OF DUXX GRADUATE SCHOOL OF BUSINESS LEADERSHIP,SUPPORT 509 (A) (1) OR 509 (A) (2) EDUCATIONAL INSTITUTIONS,2001,T,T30,DE,19714,W11,
541584999,9,,,FRIENDS OF FAUQUIER LIBRARY,SUPPORT FAUQUIER COUNTY LIBRARY,2001,T,T30,VA,20188,B11,
223459668,9,,,"FRIENDS OF THE EAST LONGMEADOW PUBLIC LIBRARY, INC.",To promote East Longmeadow Library,2001,T,T30,MA,1028,B11,
954690680,9,,,FRIENDS OF THE GARDEN,PROVIDES ANCILLARY CARE TO VETERANS' HOSPITAL,1999,T,T30,CA,91607,W11,
222976652,9,,,FRIENDS OF THE HAVERHIL PUBLIC LIBRARY,TO SUPPORT THE HAVERHILL PUBLIC LIBRARY,1998,T,T30,MA,1830,B11,
953648077,9,,,FRIENDS OF THE LIBRARY,TO SUPPORT THE PUBLIC LIBRARY,2003,T,T30,CA,93446,B11,
860729450,9,,,GLOBAL EDUCATION FOUNDATION INC,TO OPERATE A CHARTER SCHOOL,1998,T,T30,AZ,85701,B11,
721518273,9,,,"GNO-ABO Charitable and Educational Foundation, Inc.",The organization provides educational scholarship funding,2002,T,T30,LA,70115,B11,
570941227,9,,,Hand Educational Foundation,Support Hand Middle School,2003,T,T30,SC,29205,B11,
542060089,9,,,HIDDEN VALLEY HIGH SCHOOL BAND BOOSTERS,MUSIC EDUCATION,2003,T,T30,VA,24018,B11,
593497604,9,,,Highlands County Education Foundation,Support and enrich activities of public education in Highlands County,2002,T,T30,FL,33870,B11,
383384371,9,,,HILLMAN COMMUNITY EDUCATION FOUNDATION,ESTABLISH/ENHANCE EDUCATIONAL OPPORTUNITIES,2000,T,T30,MI,49746,B11,
382965776,9,,,"HOUGHTON-PORTAGE TOWNSHIP SCHOOLS FOUNDATION, INC",TO SUPPORT THE PROGRAMS AND STUDENTS OF HOUGHTON-PORTAGE TOWNSHIP SCHOOLS.,1999,T,T30,MI,49931,B11,
753001590,9,,,IMPACT 100 INC.,THE GOAL OF IMPACT 100 IS TO INCREASE PHILANTHROPY IN GREATER CINCINNATI.,2002,T,T30,OH,45255,S21,
752666602,9,,,"KELLER HIGH BAND BOOSTERS, INC.",FINE ARTS ENRICHMENT/CHILD ADVOCACY,1998,T,T30,TX,76248,B11,
311381760,9,,,KETTERING EDUCATION FOUNDATION,Grants to Kettering School teachers,2001,T,T30,OH,45429,B11,
351999452,9,,,LEWIS CASS JUNIOR SENIOR HIGH SCHOOL BAND BOOSTERS,SUPPORT ALL BAND PROGRAMS OF THE JUNIOR/SENIOR HIGH SCHOOL,1999,T,T30,IN,46994,B11,
371316038,9,,,Macoupin County Agriculture Education Foundation,Support of Agriculture Education,2003,T,T30,IL,62626,B11,
752695745,9,,,"MANSFIELD HIGH SCHOOL ATHLETIC BOOSTER CLUB, INC",BOOSTER CLUB-ATHLETIC SUPPORT,2001,T,T30,TX,76063,B11,
223440298,9,,,METUCHEN EDUCATION FOUNDATION INC,"TO FUND PROGRAMS TO BENEFIT METUCHEN, NJ PUBLIC SCHOOLS",1999,T,T30,NJ,8840,B11,
621751832,9,,,NASHVILLE PREDATORS FOUNDATION,TO SUPPORT VARIOUS LOCAL CHARITIES,1999,T,T30,TN,37203,D11,
561957977,9,,,NC FDTN FOR PUBLIC SCHOOL CHILDREN,THE FOUNDATION WAS FORMED TO PROVIDE FOR CERTAIN IDENTIFIED NEEDS OF THE CHILDREN ATTENDING PUBLIC SCHOOLS IN NORTH CAROLINA.,1998,T,T30,NC,27611,B11,
450472524,9,,,Norfolk Community League Charitable Fund,"The primary exempt purpose of the Norfolk Community League Charitable Fund is its commitment to civic and community service projects. Our mission is to enhance the quality of life for all Norfolk residents, to encourage activities that better our communit",2003,T,T30,MA,2056,S21,
